ID,Description,Source,Name,Form_ID,Comment,Doubt,Etymon_ID,Is_Main_Entry
27468_1,,,POC *poro poro 'shatter',19082-3a415d3e4890d84d61db3df81ffbd726-1,,,27468,true
27469_1,,,PMP *puaŋ 'title of respect',19081-65d75d50a1b502db4fcb506b7b3b8537-1,,,27469,true
27470_1,,,"PAN *puCaq 'foam, froth, lather'",19072-1174938d243f95074be7f540702a14e5-1,,,27470,true
27471_1,,,PMP *pucek 'press in by force',19081-37f47fce791d9912a34266153849798e-2,,,27471,true
27472_1,,,PMP *pucut₁ 'spurt out',19081-94a8eee3731be58c1e374660c669f700-1,,,27472,true
27473_1,,,"PWMP *pucut₂ 'take away from, dispossess'",19094-5c27a1e5c9539c7672c15b903ace76b2-1,,,27473,true
27474_1,,,"PMP *pudul 'blunt, dull'",19081-5990f8c2bf22d81b5bddce7c3409ee29-4,,,27474,true
27475_1,,,PAN *puduN 'ball of thread; spool',19072-44f5d36d6a675cefd50766348e73a7a9-1,,,27475,true
27476_1,,,"PWMP *pueq 'lord, master'",19094-4ee2d2cd482a296bd24dad9c32d72b3a-1,,,27476,true
27477_1,,,PWMP *puhaR 'smoke out bees',19094-54ae14017cc64c177e836a82067ddd1d-1,,,27477,true
27478_1,,,"POC *pui₁ 'bunch, cluster, as of fruit'",19082-ea63f59c63df280ed6aff10335754979-1,,,27478,true
27479_1,,,"PWMP *pukas₁ 'nudity, exposure of the body'",19094-13523b39116ca9da7d7656d065f330bd-1,,,27479,true
27480_1,,,"PWMP *pukas₂ 'release, loosen, untie'",19094-f5cfa548f71a7adc57c704ca4f3d826d-3,,,27480,true
27481_1,,,PWMP *pukaŋ 'crotch',19094-b13bb6ea48b85adc526d33cbef012314-2,,,27481,true
27483_1,,,PMP *pulaq 'red',19081-bda9643ac6601722a28f238714274da4-4,,,27483,true
27484_1,,,PMP *pula₁ 'red',19081-bda9643ac6601722a28f238714274da4-3,,,27484,true
27485_1,,,"POC *pula₂ 'a strand creeper, convolvulus'",19082-0ee906da2e1588ed02de145e645fd83c-1,,,27485,true
27486_1,,,PWMP *pulesit 'slip out or away',19094-34d26552c4239cd562e0103a406fd8ce-1,,,27486,true
27487_1,,,PWMP *pulipis 'cowlick',19094-30c13191b1950e70c6cf43405aa4ed87-1,,,27487,true
27488_1,,,"PMP *pulis 'twist, wring ( < *?)'",19081-fe77ed87e8de439244b2c805e36579bd-2,,,27488,true
27489_1,,,PMP *pulit 'twine around',19081-c21f8ce25c0a6d1e1c52a1487c9bb5cb-2,,,27489,true
27490_1,,,"PMP *puliŋ₁ 'turn round, rotate'",19081-fe0c48a78f277388960a05f2b2f34018-1,,,27490,true
27491_1,,,PWMP *puliŋ₂ 'foreign object in the eye',19094-984ac2e55925ee17893d1f185009b1eb-1,,,27491,true
27492_1,,,PAN *puluC 'a plant: Urena lobata',19072-a7fcfddd2ef758546af75d56898cdaea-1,,,27492,true
27493_1,,,PAN *pulu₁ 'handle',19072-e1260894f59eeae98c8440899de4df8d-1,,,27493,true
27494_1,,,"PMP *punas 'wipe off, wipe out'",19081-d92f1938b600c95ab46f00ad1c15c86b-1,,,27494,true
27495_1,,,"PMP *punaŋ 'source, origin'",19081-186202a5b865c1c9667cbf6635bb42cc-2,,,27495,true
27496_1,,,PWMP *pundut 'pick up with the fingers',19094-fddc742ffb032963810cb3f1ef67f78b-1,,,27496,true
27497_1,,,PMP *puni₁ 'tree fern',19081-918852b09ddfc86277f903e7451587e7-2,,,27497,true
27498_1,,,"PWMP *punpun 'assemble, gather'",19094-c43f4320d75d5141831e66fe4011365b-2,,,27498,true
27499_1,,,PWMP *punti₂ 'kind of marine fish',19094-c32ad5ab748b1e003bd0696a72b8c5f1-3,,,27499,true
27500_1,,,POC *pu-pulan 'herring: Megalops cyprinoides',19082-c642445d9a7968ddf161913275c0b36a-1,,,27500,true
27501_1,,,POC *pupula 'raised flesh over a wound',19082-3d12854ef1badc2a9e160587359e525a-1,,,27501,true
27502_1,,,"PMP *pupu₁ 'pick, pluck (as fruit)'",19081-aea53daca4a35247f3f9ed1a43008231-1,,,27502,true
27504_1,,,"PMP *puqas 'to abate, of strong feelings'",19081-055a794e2cbf9bc9a188e7a5aae2fd07-1,,,27504,true
27505_1,,,"PMP *puqpuq₁ 'pick, pluck (as fruit)'",19081-aea53daca4a35247f3f9ed1a43008231-2,,,27505,true
27506_1,,,"POC *pura 'to arrive, appear, come into view'",19082-ddb022da35109cac0f19f6ed3ea36916-1,,,27506,true
27507_1,,,PMP *puRcit 'spurt or gush out',19081-93f25b357e529073b1bbf4174cd4ea80-1,,,27507,true
27508_1,,,"POC *puro₂ 'foam, bubbles'",19082-f397c5dea821678d0dc70a92140097cd-2,,,27508,true
27508_2,,,"POC *puro puro 'foam, bubbles'",19082-f397c5dea821678d0dc70a92140097cd-3,,,27508,false
27509_1,,,PAN *puRuq 'a bird: the quail',19072-f5186157ca813cc41998b19a8192274d-1,,,27509,true
27510_1,,,POC *pusa₁ 'originate; related by common origin; be born',19082-92642926519a1f2629b1a575a21a4a0a-1,,,27510,true
27511_1,,,POC *pusa₂ 'rotten',19082-78226289aba350a58537ecc63eccdff6-1,,,27511,true
27512_1,,,PWMP *pusuŋ₁ 'tie up',19094-16dc1c314c35f9591b5da764d18eac25-1,,,27512,true
27513_1,,,"PMP *pus 'hiss, whizzing sound'",19081-69670c89fcba2eee52ea237256bdc2bb-1,,,27513,true
27514_1,,,PAN *puteq 'gummy secretion',19072-9fb0b360e068e213b4c859a0d438bcb7-1,,,27514,true
27515_1,,,PPH *lab(e)nuR 'a tree: Ficus sp.',19083-124931c77d06541d45d21814a1330299-1,,,27515,true
27516_1,,,"PWMP *putus 'decide, conclude'",19094-c8e0fd6d439508b37720d0c4abe73d1a-1,,,27516,true
27517_1,,,PMP *putuŋ₁ 'bamboo used as a storage container',19081-a2bb6b0aeb840f1eb189a77f488c2d4f-1,,,27517,true
27518_1,,,PWMP *put₁ 'puffing sound',19094-1f65a15aa69cdf04364b14ff7fd98ff2-1,,,27518,true
27519_1,,,PWMP *puyuq 'a bird: the quail',19094-f5186157ca813cc41998b19a8192274d-2,,,27519,true
27520_1,,,"PWMP *puyu₁ 'a fish, the climbing perch: Anabas testudineus'",19094-b7c73943e1a9477adacab1f249264137-1,,,27520,true
27520_2,,,"PWMP *puyu-puyu 'a fish, the climbing perch: Anabas testudineus'",19094-b7c73943e1a9477adacab1f249264137-2,,,27520,false
27521_1,,,PWMP *puyu₂ 'vortical design or motion',19094-8312619ebb2c0d5abf30f50693809df4-1,,,27521,true
27522_1,,,PCEMP *bail 'a plant: Falcataria Moluccana',19074-b87c128e00c6bc5d900e09b45fd86ce9-1,,,27522,true
27522_2,,,POC *pail 'a plant: Falcataria Moluccana',19082-b87c128e00c6bc5d900e09b45fd86ce9-1,,,27522,false
27523_1,,,POC *puŋao 'affines of the first ascending or zero generation',19082-407a7618e064267c25c7f12f60eac78d-1,,,27523,true
27524_1,,,"PWMP *puŋaw 'lonely, forlorn'",19094-ff872039658793bf208c8ffd8cad64bd-1,,,27524,true
27525_1,,,POC *puŋa₂ 'crowded; mass of people',19082-e4b472d3c6a07143368ac92b0f89180c-1,,,27525,true
27526_1,,,"PWMP *puŋgal 'prune, cut off the tip'",19094-63194f0cb5b25b3f6442c8e966a4d6d6-1,,,27526,true
27527_1,,,"PWMP *puŋgel 'prune, cut off the tip'",19094-63194f0cb5b25b3f6442c8e966a4d6d6-2,,,27527,true
27528_1,,,PWMP *puŋguk 'tailless (of birds)',19094-39178c0f42672c17078716cd3e067b58-1,,,27528,true
27529_1,,,"PMP *puŋgul 'prune, cut off the tip'",19081-63194f0cb5b25b3f6442c8e966a4d6d6-1,,,27529,true
27530_1,,,PWMP *pu(n)zut 'pick up',19094-4e1196a599961a67d5d23b56ad247e36-1,,,27530,true
27531_1,,,"PAN *puŋuN 'bunch, cluster (of grain, fruit, areca nuts, etc.)'",19072-2289c4de043902d6aec61ec0e01d5084-1,,,27531,true
27532_1,,,"PMP *puŋu 'bunch, cluster (of grain, fruit, areca nuts, etc.)'",19081-2289c4de043902d6aec61ec0e01d5084-1,,,27532,true
27533_1,,,PMP *pu(ŋ)kaq 'break off',19081-fcdba5da0eca711e54a72ee16e39e481-1,,,27533,true
27534_1,,,"POC *bwala 'shell, peeling, skin'",19082-ae6de04d8e8cab024d9dd15ed746ac08-1,,,27534,true
27535_1,,,"POC *bwara 'shell, peeling, skin'",19082-ae6de04d8e8cab024d9dd15ed746ac08-2,,,27535,true
27536_1,,,"POC *bweka 'fruit bat, flying fox'",19082-93e701ec3c2571355caf4536d2b9e262-1,,,27536,true
27538_1,,,PAN *qabaRa₁ 'shoulder',19072-7a069c23854db69bf9cec1b28150f6cb-1,,,27538,true
27538_2,,,PAN *qabaRa-an 'shoulder',19072-7a069c23854db69bf9cec1b28150f6cb-2,,,27538,false
27539_1,,,PMP *qabaRa₂ 'topmost hand of banana stalk',19081-a3cf2b3b55278f04aaf67bd6b3a9c775-1,,,27539,true
27540_1,,,PAN *qabaS 'notch cut in a tree',19072-1cbba87e17afde920abec51df00de2ba-1,,,27540,true
27541_1,,,PMP *qabated 'sago grub',19081-0fb6ed68bfd75afc5b20cae3077ec8c7-1,,,27541,true
27542_1,,,PMP *qabateR 'sago grub',19081-0fb6ed68bfd75afc5b20cae3077ec8c7-2,,,27542,true
27543_1,,,PMP *qabatiR 'sago grub',19081-0fb6ed68bfd75afc5b20cae3077ec8c7-3,,,27543,true
27544_1,,,"PAN *qabaŋ₁ 'boat, canoe'",19072-9f7c2d41d84551577a7fac96f5b5d69c-1,,,27544,true
27545_1,,,PWMP *qabaŋ₂ 'float',19094-546ade640b6edfbc8a086ef31347e768-4,,,27545,true
27545_2,,,PWMP *qabaŋ qabaŋ 'float',19094-546ade640b6edfbc8a086ef31347e768-5,,,27545,false
27546_1,,,PMP *qabin 'hold or carry under the arm',19081-c1c51101908f8d630db4af4d2903520b-1,,,27546,true
27546_2,,,PWMP *meŋ-qabin 'hold or carry under the arm',19094-c1c51101908f8d630db4af4d2903520b-1,,,27546,false
27547_1,,,"PWMP *qabiq 'finished, used up; all, every one'",19094-0ecb11a8d81d8ac260e2333bcac796cd-1,,,27547,true
27548_1,,,"PWMP *qabis 'finished, used up; all, every one'",19094-0ecb11a8d81d8ac260e2333bcac796cd-2,,,27548,true
27549_1,,,PWMP *qabu qabu 'fish sp.',19094-6d7739c64274aaa8921668565de04b42-16,,,27549,true
27550_1,,,"PWMP *qabud 'strew, scatter, sprinkle'",19094-f15d05e1267fb8435ab76814d25f3624-1,,,27550,true
27551_1,,,PWMP *qabug 'dust',19094-63712a25d63eb8793112cc6dc2641526-3,,,27551,true
27552_1,,,"PMP *qabuk 'dust, sawdust'",19081-b2c74ded3e1cf5db741a6133a469cd68-2,,,27552,true
27552_2,,,PPH *alik-qabuk 'dust',19083-63712a25d63eb8793112cc6dc2641526-2,,,27552,false
27554_1,,,"PAN *qabu 'ash, cinder, powder'",19072-202996ebf570f75d9f6e3d84c261f3f1-1,,,27554,true
27554_2,,,"PWMP *ma-qabu 'covered with ashes; ashen, gray'",19094-13d2d85a63fe665904c8ac4fa7d3f90e-1,,,27554,false
27554_3,,,"PWMP *maŋ-qabu 'cover with ashes, put ashes on'",19094-3646f98f1dac585ff66a684e41e05b76-1,,,27554,false
27554_4,,,PWMP *paR-qabu-an 'place of ashes',19094-a2c192c5aa1ae0fa447626db5b19f4d1-1,,,27554,false
27554_5,,,PWMP *q<in>abu 'was covered with ashes',19094-cf1675c01c65f711792921bf6c7003ac-1,,,27554,false
27554_6,,,PAN *qabu-an 'place of ashes; hearth',19072-57de05fef91ccdf9b3afaa9ad7bcaba7-1,,,27554,false
27554_7,,,PWMP *qabu-en '(gloss uncertain)',19094-3d5c547190af20d9b421912e7082731b-107,,,27554,false
27555_1,,,PAN *qaCay 'liver',19072-ab309313142df64b0c8a000f1c11a12e-1,,,27555,true
27555_2,,,PMP *qatay-an '(gloss uncertain)',19081-3d5c547190af20d9b421912e7082731b-33,,,27555,false
27555_3,,,PMP *buaq ni qatay 'heart (figurative); term of endearment',19081-a373e1bdebdee113dde7045c43ddb7e3-1,,,27555,false
27555_4,,,PMP *qalap qatay '(lit. 'fetch the liver') capture someone's fancy',19081-9ead5c0564a09df90b73ef19cf6da196-1,,,27555,false
27555_5,,,POC *qate qate 'calf of the leg',19082-25766ed8ded79d52a99a79f9dc501480-2,,,27555,false
27555_6,,,PWMP *qulu ni qatay 'pit of the stomach',19094-8666ee73e51f5de80b60a4cc272f5989-1,,,27555,false
27555_7,,,"PMP *X₁ + qatay '(lit. 'big liver') brave, courageous; proud, arrogant'",19081-3870d7d45fddcd016b588c6f0a5c4a17-1,,,27555,false
27555_8,,,"PMP *X₂ + qatay '(lit. 'burning liver') angry, furious'",19081-734670fc3b3f9f624b81813aec088d5e-1,,,27555,false
27555_9,,,PMP *X₃ + qatay '(lit. 'rotten liver') full of malice',19081-5aed65688f25189090d630bb6d77134c-1,,,27555,false
27555_10,,,"PMP *X₄ + qatay '(lit. 'sick/hurt liver') resentful, offended'",19081-3db67372738b9b5b14cb4a4df2b7e3f3-1,,,27555,false
27555_11,,,PMP *X₅ + qatay '(lit. 'small liver') afraid',19081-4fa90a1fce4dece5422ca4f16a235d94-1,,,27555,false
27555_12,,,PMP *X₆ + qatay '(lit. 'white liver') pure-hearted',19081-1abcd3a529bf86a697a9a466e524236f-1,,,27555,false
27556_1,,,PAN *qaCeb 'deadfall trap to catch small mammals',19072-ee829a794b4e4bc11bd4fe55f6813dc0-1,,,27556,true
27557_1,,,PAN *qaCipa 'soft-shelled turtle',19072-dd301282affc3e6e7121a5d512423376-1,,,27557,true
27558_1,,,PAN *qaCi- 'prefix variant of the *qali/kali- set',19072-a1bbe296d26ba1a2b9cc302ea4a67614-1,,,27558,true
27559_1,,,"PAN *qaCi 'ebb, of water in streams'",19072-2eca2e138a306e63f8a283f2b79e2605-1,,,27559,true
27559_2,,,PWMP *ka-qati 'low tide',19094-9b6902133c2629d9657a1251e00c8f2f-1,,,27559,false
27559_3,,,"PAN *ma-qaCi 'ebb, of water in streams; low tide'",19072-ff08fb987e44cddacc2d16255e7845a3-1,,,27559,false
27560_1,,,PPH *qadipen 'slave',19083-03158cf39c6f316f9ce98a4e034cdc28-1,,,27560,true
27561_1,,,"PWMP *qadi 'that, there'",19094-f4bd49af2ce322507e58c447f2c82f02-4,,,27561,true
27562_1,,,PAN *qajaw 'day',19072-628b7db04235f228d40adc671413a8c8-2,,,27562,true
27562_2,,,"PAN *ma-qajaw 'sunny, hot'",19072-dc9c21d0735c14784b52a0386d9612a8-1,,,27562,false
27562_3,,,PAN *q<um>ajaw 'to shine (of the sun)',19072-26ee0e3d6982bd695040a22d9e1c4641-1,,,27562,false
27563_1,,,PMP *qajeŋ 'charcoal',19081-42133a3dcbeafd8d1b0a68cae646de2a-1,,,27563,true
27563_2,,,"PMP *qajeŋ i batu 'coal, anthracite'",19081-851cc3ea932a9a6aef333ebd6df00ef5-1,,,27563,false
27564_1,,,"PAN *qalad 'fence, wall'",19072-b55c2fe0a62aa13c8ceb0829819f2138-1,,,27564,true
27565_1,,,PAN *qaleb 'knee',19072-22b84b6e35ace0cd87f805ecf020ff36-1,,,27565,true
27566_1,,,PMP *qalejaw 'day',19081-628b7db04235f228d40adc671413a8c8-3,,,27566,true
27566_2,,,PWMP *maŋ-qalejaw '(gloss uncertain)',19094-3d5c547190af20d9b421912e7082731b-109,,,27566,false
27566_3,,,PPH *ka-qalejaw-an '(gloss uncertain)',19083-3d5c547190af20d9b421912e7082731b-30,,,27566,false
27566_4,,,PWMP *paŋ-qalejaw-an '(gloss uncertain)',19094-3d5c547190af20d9b421912e7082731b-110,,,27566,false
27566_5,,,PPH *qalejaw-an 'place in the sun',19083-d205c1776a050c10e7aef4de29f372d6-1,,,27566,false
27566_6,,,"PMP *qalejaw-qalejaw 'daily, every day'",19081-20fe80f30a2eddaed9a1350551a25277-1,,,27566,false
27567_1,,,"PAN *qalep 'beckon, wave'",19072-77be5b43fe9217182014bad0d54dc67e-1,,,27567,true
27567_2,,,"POC *qalop 'to beckon, wave'",19082-ee48f9f8550aecfe133720de6930d4aa-1,,,27567,false
27568_1,,,"PWMP *qalesem 'sourness, acidity'",19094-d3733b2ca552da93f36d27fde1c717b5-1,,,27568,true
27568_2,,,PWMP *ma-qalesem 'sour',19094-f50e6c3593d2dfc0f3f5420263dffdd0-5,,,27568,false
27568_3,,,PWMP *qalesem qalesem 'small sour plant with clover-like leaves',19094-493c256d06f7bb2677eb893ffe8be563-1,,,27568,false
27569_1,,,PMP *qaliliŋ 'cateye shell',19081-22582548f85157279c0e897156207e7e-1,,,27569,true
27570_1,,,PMP *qali-maŋaw 'mangrove crab',19081-665accc0e9949d4be47a2cc1634ceb51-1,,,27570,true
27571_1,,,PMP *qali-maŋu 'mangrove crab',19081-665accc0e9949d4be47a2cc1634ceb51-2,,,27571,true
27572_1,,,PWMP *qali-meqes 'invisible',19094-4c4999ac17adcef1a5a75fab71e5c857-1,,,27572,true
27574_1,,,PWMP *qali-peqip 'scapula',19094-22759694192f7d597a4f525b8046e513-1,,,27574,true
27575_1,,,PMP *qali-petpet 'firefly',19081-53f018f2ee1fc4fb7ad2be1cc7b9ed43-1,,,27575,true
27576_1,,,PAN *qali-puju 'hair whorl',19072-8384fca22d47e3b8e7f88aa553217004-1,,,27576,true
27576_2,,,PAN *qali-puju-an 'hair whorl',19072-8384fca22d47e3b8e7f88aa553217004-2,,,27576,false
27577_1,,,PMP *qaliR 'to flow',19081-c514793fed9e2fbd48defcf9cf935dc9-1,,,27577,true
27577_2,,,PMP *qaliR-an 'place where water flows',19081-77c1469d19bb2bde9d6411750028a4a2-1,,,27577,false
27579_1,,,PMP *qalunan 'wooden headrest; pillow',19081-532268d8aaf10f687f5d5b46b2928d89-1,,,27579,true
27580_1,,,"PMP *qalun 'long rolling wave, swell, billow'",19081-99775c5ee7466b4827fb5d6181c2dd68-1,,,27580,true
27580_2,,,PWMP *ma-qalun 'full of waves',19094-ccfa953af88f539ed00b0e2edac31719-1,,,27580,false
27580_3,,,"PWMP *maŋ-qalun 'to billow, swell (of waves at sea)'",19094-32d6e56ef15aa8b3f58127b10b464e04-1,,,27580,false
27580_4,,,"PWMP *qalun qalun 'wave-like, wavy'",19094-a35feff2446c480c834e11c0df37c277-1,,,27580,false
27581_1,,,"PAN *qaluR₁ 'current, deep channel in the middle of a river'",19072-d4670a3a345d185be2e159b328ae6d29-1,,,27581,true
27581_2,,,PWMP *maŋ-qaluR '(gloss uncertain)',19094-3d5c547190af20d9b421912e7082731b-111,,,27581,false
27582_1,,,PAN *qalu-Sipan 'centipede',19072-ba1fd711b87a89f982f316a5a936fe1f-1,,,27582,true
27583_1,,,PMP *qalu 'a fish: barracuda sp.',19081-fa42b8517f2c19817399cb48fb92daed-1,,,27583,true
27584_1,,,"PMP *qamataq 'raw, eat something raw'",19081-4c70ba868730eaedd5aa40902c53a196-1,,,27584,true
27585_1,,,"PMP *qambaR 'tasteless, insipid'",19081-10300f2a369a749cac7398f0f0504f43-1,,,27585,true
27586_1,,,"PMP *qambat 'ambush, block the way; obstacle, hindrance'",19081-16e0b22e32c851f6f2c09226f1c2107a-2,,,27586,true
27587_1,,,PWMP *qambawaŋ 'large mango: Mangifera odorata',19094-d10b1210893c3af96547071f2e710013-1,,,27587,true
27588_1,,,"PWMP *qambeŋ 'obstruct, block the way'",19094-f5ae1b9b43774213f780dfc8e95b2c21-2,,,27588,true
27589_1,,,PPH *qambiday 'carry slung over the shoulder',19083-4dfdd6d96aec6de61f6bf68f55f3af5e-1,,,27589,true
27590_1,,,PPH *qambijay 'carry slung over the shoulder',19083-4dfdd6d96aec6de61f6bf68f55f3af5e-2,,,27590,true
27591_1,,,"PWMP *qambuR 'strew, scatter, sprinkle'",19094-f15d05e1267fb8435ab76814d25f3624-2,,,27591,true
27592_1,,,PAN *qamiS 'north wind',19072-34d3bab526de7c56e4775dab11aea797-1,,,27592,true
27592_2,,,PAN *qamiS-an 'north; winter',19072-deea0bac9274c9edb936fe4cf8a65013-1,,,27592,false
27592_3,,,PPH *qamihan-an 'north; rainy season',19083-9e441377f8ba2730e12399dacb5a1cec-1,,,27592,false
27594_1,,,"POC *qabi 'take hold of, grasp'",19082-09604a22eb145fc273c924d1c30ff5be-2,,,27594,true
27595_1,,,PMP *qanahaw 'sugar palm: Arenga spp.',19081-f19ba62f8564761ae540e60df8a55d04-1,,,27595,true
27596_1,,,PAN *qanibuŋ 'fruit-bearing bush or tree',19072-57549a8a3aea94df60d5bc44aba3c097-1,,,27596,true
27597_1,,,"PAN *qaNiCu 'ghost, spirit of the dead; owl'",19072-1cfd5fb5e26844b9e14303e3e694caea-1,,,27597,true
27597_2,,,PPH *qanitu-an '(gloss uncertain)',19083-3d5c547190af20d9b421912e7082731b-31,,,27597,false
27597_3,,,PMP *maŋ-qanitu 'make offering to spirits (?)',19081-0ec519d488df5b61950a6ae84afa2b7b-1,,,27597,false
27597_4,,,PWMP *maR-qanitu 'communicate with spirits (?)',19094-3486c017d8145aeac05618f754589a4c-1,,,27597,false
27598_1,,,"PAN *qaNiC 'animal skin, hide, leather'",19072-6769dd82b2fcca1a2b85503d47eb0119-1,,,27598,true
27598_2,,,PAN *q<um>aNiC 'to skin an animal',19072-814d0ccdc99bf2d3332c1f9cc2aac17c-1,,,27598,false
27598_3,,,PWMP *qanit-an 'to skin an animal',19094-814d0ccdc99bf2d3332c1f9cc2aac17c-1,,,27598,false
27599_1,,,PWMP *q<aR>anih 'to harvest',19094-8ae534cf42ba4a6c83b33e999752a721-1,,,27599,true
27600_1,,,PMP *qanilaw 'a tree; Grewia spp.',19081-b92ae4ada9e11c14dbc02b19a02dcf68-1,,,27600,true
27601_1,,,"PPH *qaninaw 'shadow, indistinct image'",19083-925566d4746c41309f02b2a1dec4dcca-1,,,27601,true
27602_1,,,PWMP *qaninuŋ 'shadow',19094-3bf1114a986ba87ed28fc1b5884fc2f8-2,,,27602,true
27604_1,,,PMP *qani-Ruan 'a small bee: Apis indica',19081-97493a4facc51ff85d65591d2ffc5cd2-1,,,27604,true
27605_1,,,PAN *qaniS 'harvest; to harvest',19072-e2fbc0c91fb00b1b21a1922d4c8c515a-1,,,27605,true
27605_2,,,PAN *maR-qani 'harvest; to harvest',19072-e2fbc0c91fb00b1b21a1922d4c8c515a-2,,,27605,false
27605_3,,,"PWMP *qanih-an 'the harvest, what is harvested'",19094-188d831201366fd486f67bbbdbf5a621-1,,,27605,false
27605_4,,,"PPH *qanih-en 'to harvest, reap'",19083-db08a61151b77c20ed2a6679c2a278c9-1,,,27605,false
27606_1,,,PAN *qaNi- 'variant of the *qali/kali- prefix',19072-08b8df60b0dadb8d4b672ab51b73f0ac-1,,,27606,true
27607_1,,,PAN *qaNi 'weaving spindle',19072-eebe3d4bb70c2f2bb3d28ce533fe6789-1,,,27607,true
27608_1,,,PAN *qani₁ 'proximal deictic: this',19072-15e3b4bdcdeb19fe5d44a3c26d77cef6-1,,,27608,true
27609_1,,,PAN *qaNiŋu 'shadow; reflection',19072-fc5f31485c43752f819a3185b2c55cbd-1,,,27609,true
27610_1,,,"PWMP *qantak 'stamp, put one's foot down'",19094-81c7468daa93a19c8da197d048a36b5f-1,,,27610,true
27611_1,,,PWMP *qantas 'cut through',19094-3283b507229004e6e9701cc82ed3fe27-2,,,27611,true
27612_1,,,PWMP *qantatadu 'large stinging green caterpillar',19094-32026b43676caa2c6ef7e644e3cce0e0-2,,,27612,true
27613_1,,,PWMP *qanta 'having an unpleasant taste',19094-613f6613000a852a0dff17960c92e43e-1,,,27613,true
27614_1,,,"PWMP *qantem 'beat, thrash'",19094-0d6ed649bcbf6b015648dae7b770defb-4,,,27614,true
27615_1,,,PWMP *qantuk 'nod the head in drowsiness',19094-5bed0d5180fe955c9d3de06e02fb218f-2,,,27615,true
27616_1,,,"PAN *qaNuaŋ 'large ruminant species: carabao, water buffalo (?)'",19072-56d37ed0b8147d89ceac16b0f2b192a3-1,,,27616,true
27617_1,,,PAN *qaNuNaŋ 'a tree: Cordia dichotoma',19072-107b1f7a5f132b7e84f29912ebae133d-1,,,27617,true
27618_1,,,PMP *qanunu 'shadow',19081-3bf1114a986ba87ed28fc1b5884fc2f8-2,,,27618,true
27619_1,,,PAN *qanup 'to hunt (wild game)',19072-df988dd449ab788d0bdfa92dc5e8f666-1,,,27619,true
27619_2,,,"PAN *q<um>aNup 'to hunt, go hunting'",19072-85bf9daa21f03f2c3f09627b92108df5-1,,,27619,false
27619_3,,,"PAN *qaNup-an 'hunting ground, hunting territory'",19072-5d94d26a15a5241584a4bb56a7acb7ae-1,,,27619,false
27619_4,,,"PAN *qaNup-en 'what is hunted, wild game'",19072-8f1e9e1c5137139ec66fc3c9c4b25d58-1,,,27619,false
27619_5,,,PWMP *maŋ-qanup 'to hunt',19094-ee0827262e92716b3cb737c2f32458f3-1,,,27619,false
27619_6,,,PPH *paŋ-qanup 'hunting dog',19083-87a306783e7d436d179e5d9eb8497921-1,,,27619,false
27620_1,,,"PMP *qapah 'empty husk (of rice, etc.)'",19081-6a81e3c55bd22bc2c9a9d91977a54e2c-2,,,27620,true
27620_2,,,"PWMP *qapah qapah 'empty husk (of rice, etc.)'",19094-6a81e3c55bd22bc2c9a9d91977a54e2c-2,,,27620,false
27621_1,,,"PWMP *qapejuq 'gall, gall bladder, bile'",19094-5817cff9746e28ec6f6e0e5f5ffeb1c2-1,,,27621,true
27622_1,,,"PAN *qapejux 'gall, gall bladder, bile'",19072-5817cff9746e28ec6f6e0e5f5ffeb1c2-1,,,27622,true
27623_1,,,PMP *qa(m)pelas 'tree with leaves like sandpaper: Ficus spp.',19081-1db0d8b3bca6beaeb84c1d82d4c754a5-1,,,27623,true
27623_2,,,"PWMP *maŋ-qa(m)pelas 'to sandpaper, smooth by abrasion'",19094-df64b0b1358879cc33f2f13b3a588007-1,,,27623,false
27623_3,,,PWMP *q<um>a(m)pelas 'to sandpaper',19094-d6f03c85300f5aea0e78706c99dc19ee-1,,,27623,false
27623_4,,,"PWMP *qa(m)pelas-en 'be sandpapered, smoothed by abrasion'",19094-7edaf296d818dfa35ddcb0169149d200-1,,,27623,false
27624_1,,,"PAN *qapid 'braid, twine'",19072-2f31de42837ba7df1a9a6019f12ae197-1,,,27624,true
27626_1,,,PAN *qapucuk 'peak of a mountain',19072-cf5530ab93df925f71f63ec964b3d8c6-1,,,27626,true
27627_1,,,"PAN *qapuR 'lime, calcium'",19072-f471058e3bfb4dbc19a7c0a948ee0ed2-1,,,27627,true
27627_2,,,PWMP *maŋ-qapuR 'make lime by burning shells',19094-6d1ea026a3ed68e796fe9e2c4dc5d8f0-1,,,27627,false
27627_3,,,PPH *maR-qapuR 'prepare betel chew with lime',19083-6ea78f02326c6088302bb1b0eb7a1720-1,,,27627,false
27627_4,,,PWMP *paŋ-qapuR-an 'lime container',19094-aacfa5e481f2e145e6ea4fe41fb3dc0a-1,,,27627,false
27627_5,,,PWMP *paR-qapuR-an 'lime container',19094-aacfa5e481f2e145e6ea4fe41fb3dc0a-2,,,27627,false
27627_6,,,PWMP *qapuR-an 'lime container',19094-aacfa5e481f2e145e6ea4fe41fb3dc0a-3,,,27627,false
27628_1,,,"PAN *qaqay 'foot, leg'",19072-b66bd44815b99374d2c9c65aeb6e067c-1,,,27628,true
27629_1,,,PWMP *qaRama 'crab sp.',19094-8720f3017026330b4507e6b2550ae44e-2,,,27629,true
27630_1,,,"PAN *qaRaw 'snatch, take away by force, rob'",19072-7a3b629d42c691b3d88fe8e483fedd26-1,,,27630,true
